"#","Invoice No.","Invoice Date","Currency","Total Invoice Amount","Bill To Customer Code","Bill To Customer Name","Bill To ID.","Finance Book","Status","Shipping Point"
368,"FIN02-SLRPKD-0096","2017-11-13","RM",13165.04,"SLR-K-KLT","PKD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
369,"FIN02-SLRPKD-0097","2017-11-13","RM",13165.04,"SLR-K-KLT","PKD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
370,"FIN01-SLRPKD-0040","2017-11-15","RM",15661.50,"SLR-K-KLT","PKD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
371,"FIN02A-SLRPKD-0110","2017-11-15","RM",10641.05,"SLR-K-KLT","PKD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
372,"FIN02-SLRPKD-0104","2017-11-15","RM",13202.49,"SLR-K-KLT","PKD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
373,"FIN01-SLRPKD-0044","2017-11-15","RM",52438.20,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
374,"FIN02A-SLRPKD-0088","2017-11-15","RM",3692.69,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
375,"FIN02A-SLRPKD-0092","2017-11-15","RM",3692.69,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
376,"FIN02A-SLRPKD-0106","2017-11-15","RM",4334.49,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
377,"FIN02-SLRPKD-0084","2017-11-15","RM",22598.14,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
378,"FIN02-SLRPKD-0088","2017-11-15","RM",22598.14,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
379,"FIN02-SLRPKD-0105","2017-11-15","RM",22634.48,"SLR-K-KSR","PKD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
380,"FIN02A-SLRPKD-0094","2017-11-13","RM",35135.32,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
381,"FIN02A-SLRPKD-0095","2017-11-13","RM",35135.32,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
382,"FIN02-SLRPKD-0090","2017-11-13","RM",30149.19,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
383,"FIN02-SLRPKD-0091","2017-11-13","RM",30149.19,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
384,"FIN01-SLRPKD-0041","2017-11-15","RM",43692.14,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
385,"FIN02A-SLRPKD-0111","2017-11-15","RM",38926.12,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
386,"FIN02-SLRPKD-0106","2017-11-15","RM",31672.86,"SLR-K-PTG","PKD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
387,"FIN01-SLRPKD-0042","2017-11-15","RM",24046.10,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
388,"FIN02A-SLRPKD-0089","2017-11-15","RM",2294.65,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
389,"FIN02A-SLRPKD-0093","2017-11-15","RM",2294.65,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
390,"FIN02A-SLRPKD-0107","2017-11-15","RM",3154.45,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
391,"FIN02-SLRPKD-0085","2017-11-15","RM",16336.23,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
392,"FIN02-SLRPKD-0089","2017-11-15","RM",16336.23,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
393,"FIN02-SLRPKD-0107","2017-11-15","RM",16340.51,"SLR-K-SBM","PKD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
394,"FIN02A-SLRPKD-0096","2017-11-13","RM",6784.81,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
395,"FIN02A-SLRPKD-0097","2017-11-13","RM",6784.81,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
396,"FIN02-SLRPKD-0092","2017-11-13","RM",10728.13,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Shipped","QMSHQ           "
397,"FIN02-SLRPKD-0093","2017-11-13","RM",10728.13,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Shipped","QMSHQ           "
398,"FIN01-SLRPKD-0043","2017-11-15","RM",11501.00,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
399,"FIN02A-SLRPKD-0112","2017-11-15","RM",7986.29,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
400,"FIN02-SLRPKD-0108","2017-11-15","RM",10822.12,"SLR-K-SPG","PKD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
401,"FIN01-SLRPPD-0026","2017-11-15","RM",2713.60,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
402,"FIN02A-SLRPPD-0052","2017-11-15","RM",5536.12,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
403,"FIN02A-SLRPPD-0055","2017-11-15","RM",5536.12,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
404,"FIN02A-SLRPPD-0064","2017-11-15","RM",10568.66,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
405,"FIN02-SLRPPD-0084","2017-11-15","RM",38900.80,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
406,"FIN02-SLRPPD-0088","2017-11-15","RM",37029.27,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
407,"FIN02-SLRPPD-0108","2017-11-15","RM",37029.27,"SLR-P-GOK","PPD  Gombak","1","QMSPFB","Fresh","QMSHQ           "
408,"FIN02A-SLRPPD-0062","2017-11-13","RM",7597.37,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Shipped","QMSHQ           "
409,"FIN02A-SLRPPD-0063","2017-11-13","RM",7597.37,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Shipped","QMSHQ           "
410,"FIN02-SLRPPD-0098","2017-11-13","RM",51951.65,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Shipped","QMSHQ           "
411,"FIN02-SLRPPD-0099","2017-11-13","RM",51951.65,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Shipped","QMSHQ           "
412,"FIN01-SLRPPD-0027","2017-11-15","RM",2713.60,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Fresh","QMSHQ           "
413,"FIN02A-SLRPPD-0065","2017-11-15","RM",11018.41,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Fresh","QMSHQ           "
414,"FIN02-SLRPPD-0100","2017-11-15","RM",52010.67,"SLR-P-HLT","PPD  Hulu Langat","1","QMSPFB","Fresh","QMSHQ           "
415,"FIN02-SLRPPD-0085","2017-11-15","RM",19994.73,"SLR-P-HSR","PPD  Hulu Selangor","1","QMSPFB","Fresh","QMSHQ           "
416,"FIN02-SLRPPD-0101","2017-11-15","RM",19994.73,"SLR-P-HSR","PPD  Hulu Selangor","1","QMSPFB","Fresh","QMSHQ           "
417,"FIN02-SLRPPD-0089","2017-11-20","RM",19994.73,"SLR-P-HSR","PPD  Hulu Selangor","1","QMSPFB","Fresh","QMSHQ           "
418,"FIN02A-SLRPPD-0050","2017-11-08","RM",1990.36,"SLR-P-KLG","PPD  Klang","1","QMSPFB","Shipped","QMSHQ           "
419,"FIN02A-SLRPPD-0051","2017-11-08","RM",1990.36,"SLR-P-KLG","PPD  Klang","1","QMSPFB","Fresh","QMSHQ           "
420,"FIN02-SLRPPD-0082","2017-11-08","RM",54209.15,"SLR-P-KLG","PPD  Klang","1","QMSPFB","Shipped","QMSHQ           "
421,"FIN02-SLRPPD-0083","2017-11-08","RM",54209.15,"SLR-P-KLG","PPD  Klang","1","QMSPFB","Shipped","QMSHQ           "
422,"FIN02A-SLRPPD-0066","2017-11-15","RM",5090.45,"SLR-P-KLG","PPD  Klang","1","QMSPFB","Fresh","QMSHQ           "
423,"FIN02-SLRPPD-0102","2017-11-15","RM",54209.15,"SLR-P-KLG","PPD  Klang","1","QMSPFB","Fresh","QMSHQ           "
424,"FIN02A-SLRPPD-0067","2017-11-08","RM",2290.58,"SLR-P-KLT","PPD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
425,"FIN02A-SLRPPD-0060","2017-11-13","RM",1804.18,"SLR-P-KLT","PPD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
426,"FIN02A-SLRPPD-0061","2017-11-13","RM",1804.18,"SLR-P-KLT","PPD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
427,"FIN02-SLRPPD-0096","2017-11-13","RM",22057.35,"SLR-P-KLT","PPD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
428,"FIN02-SLRPPD-0097","2017-11-13","RM",22057.35,"SLR-P-KLT","PPD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
429,"FIN02-SLRPPD-0103","2017-11-15","RM",22077.02,"SLR-P-KLT","PPD  Kuala Langat","1","QMSPFB","Fresh","QMSHQ           "
430,"FIN02-SLRPPD-0104","2017-11-08","RM",18301.02,"SLR-P-KSR","PPD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
431,"FIN02A-SLRPPD-0053","2017-11-15","RM",2204.46,"SLR-P-KSR","PPD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
432,"FIN02A-SLRPPD-0068","2017-11-15","RM",2627.49,"SLR-P-KSR","PPD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
433,"FIN02-SLRPPD-0086","2017-11-15","RM",18292.71,"SLR-P-KSR","PPD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
434,"FIN02-SLRPPD-0090","2017-11-15","RM",18292.71,"SLR-P-KSR","PPD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
435,"FIN02A-SLRPPD-0056","2017-11-16","RM",2204.46,"SLR-P-KSR","PPD  Kuala Selangor","1","QMSPFB","Fresh","QMSHQ           "
436,"FIN02A-SLRPPD-0049","2017-11-13","RM",4991.76,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Shipped","QMSHQ           "
437,"FIN02A-SLRPPD-0058","2017-11-13","RM",4991.76,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Shipped","QMSHQ           "
438,"FIN02A-SLRPPD-0059","2017-11-13","RM",4991.76,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Shipped","QMSHQ           "
439,"FIN02-SLRPPD-0081","2017-11-13","RM",47289.22,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Shipped","QMSHQ           "
440,"FIN02-SLRPPD-0092","2017-11-13","RM",47289.22,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Shipped","QMSHQ           "
441,"FIN02-SLRPPD-0093","2017-11-13","RM",47289.22,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Shipped","QMSHQ           "
442,"FIN01-SLRPPD-0025","2017-11-15","RM",2713.60,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
443,"FIN02A-SLRPPD-0069","2017-11-15","RM",5926.20,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
444,"FIN02A-SLRPPD-0071","2017-11-15","RM",678.08,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
445,"FIN02-SLRPPD-0105","2017-11-15","RM",47305.84,"SLR-P-PTG","PPD  Petaling","1","QMSPFB","Fresh","QMSHQ           "
446,"FIN02A-SLRPPD-0054","2017-11-15","RM",38.98,"SLR-P-SBM","PPD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
447,"FIN02A-SLRPPD-0057","2017-11-15","RM",38.98,"SLR-P-SBM","PPD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
448,"FIN02A-SLRPPD-0070","2017-11-15","RM",91.26,"SLR-P-SBM","PPD  Sabak Bernam","1","QMSPFB","Fresh","QMSHQ           "
449,"FIN02-SLRPPD-0087","2017-11-15","RM",19403.78,"SLR-P-SBM","PPD  Sabak Bernam","1","QMSPFB","Shipped","QMSHQ           "
450,"FIN02-SLRPPD-0106","2017-11-15","RM",19403.78,"SLR-P-SBM","PPD  Sabak Bernam","1","QMSPFB","Shipped","QMSHQ           "
451,"FIN02-SLRPPD-0091","2017-11-20","RM",19403.78,"SLR-P-SBM","PPD  Sabak Bernam","1","QMSPFB","Shipped","QMSHQ           "
452,"FIN02-SLRPPD-0094","2017-11-13","RM",9940.64,"SLR-P-SPG","PPD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
453,"FIN02-SLRPPD-0095","2017-11-13","RM",9940.64,"SLR-P-SPG","PPD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
454,"FIN02-SLRPPD-0107","2017-11-15","RM",9940.64,"SLR-P-SPG","PPD  Sepang","1","QMSPFB","Fresh","QMSHQ           "
455,"FIN02SWKPKB-0117.","2017-11-01","RM",12060.48,"SWK-K-BIU","PKB  Bintulu","1","QMSPFB","Shipped","QMSHQ           "
456,"FIN02ASWKPKB-0067","2017-11-06","RM",10806.63,"SWK-K-BIU","PKB  Bintulu","1","QMSPFB","Shipped","QMSHQ           "
457,"FIN02SWKPKB-0129.","2017-11-13","RM",11448.51,"SWK-K-BIU","PKB  Bintulu","1","QMSPFB","Shipped","QMSHQ           "
458,"FIN02ASWKPKB-0079","2017-11-07","RM",3236.61,"SWK-K-BTG","PKB  Betong","1","QMSPFB","Shipped","QMSHQ           "
459,"FIN02SWKPKB-0094.","2017-11-01","RM",23980.03,"SWK-K-MII","PKB  Miri","1","QMSPFB","Shipped","QMSHQ           "
460,"FIN02SWKPKB-0100.","2017-11-01","RM",6593.96,"SWK-K-MUH","PKB  Mukah","1","QMSPFB","Shipped","QMSHQ           "
461,"FIN02SWKPKB-0115.","2017-11-01","RM",6593.96,"SWK-K-MUH","PKB  Mukah","1","QMSPFB","Shipped","QMSHQ           "
462,"FIN01SWKPKB-0026.","2017-11-06","RM",15264.00,"SWK-K-MUH","PKB  Mukah","1","QMSPFB","Shipped","QMSHQ           "
463,"FIN01SWKPKB-0031","2017-11-06","RM",47832.50,"SWK-K-MUH","PKB  Mukah","1","QMSPFB","Shipped","QMSHQ           "
464,"FIN02ASWKPKB-0114","2017-11-06","RM",4557.26,"SWK-K-MUH","PKB  Mukah","1","QMSPFB","Shipped","QMSHQ           "
465,"FIN02SWKPKB-0093.","2017-11-01","RM",14568.23,"SWK-K-SAM","PKB  Sri Aman","1","QMSPFB","Shipped","QMSHQ           "
466,"FIN02SWKPKB-0103.","2017-11-01","RM",14568.23,"SWK-K-SAM","PKB  Sri Aman","1","QMSPFB","Shipped","QMSHQ           "
467,"FIN02SWKPKB-0101.","2017-11-01","RM",3211.39,"SWK-K-SKI","PKB  Sarikei","1","QMSPFB","Shipped","QMSHQ           "
468,"FIN02SWKPKB-0104.","2017-11-01","RM",3155.84,"SWK-K-SMM","PKD  Samarahan","1","QMSPFB","Shipped","QMSHQ           "
469,"FIN02SWKPPB-0110.","2017-11-01","RM",19920.17,"SWK-P-BIU","PPB  Bintulu","1","QMSPFB","Shipped","QMSHQ           "
470,"FIN02SWKPPB-0106.","2017-11-01","RM",16309.53,"SWK-P-BTG","PPB  Betong","1","QMSPFB","Shipped","QMSHQ           "
471,"FIN02SWKPPB-0116.","2017-11-01","RM",16309.53,"SWK-P-BTG","PPB  Betong","1","QMSPFB","Shipped","QMSHQ           "
472,"FIN01SWKPPB-0010","2017-11-06","RM",4070.40,"SWK-P-KCG","PPB  Kuching","1","QMSPFB","Shipped","QMSHQ           "
473,"FIN02ASWKPPB-0042","2017-11-06","RM",4005.07,"SWK-P-KCG","PPB  Kuching","1","QMSPFB","Shipped","QMSHQ           "
474,"FIN02ASWKPPB-0043","2017-11-06","RM",4005.07,"SWK-P-KCG","PPB  Kuching","1","QMSPFB","Shipped","QMSHQ           "
475,"FIN02ASWKPPB-0044","2017-11-06","RM",4234.81,"SWK-P-KCG","PPB  Kuching","1","QMSPFB","Shipped","QMSHQ           "
476,"FIN02ASWKPPB-0046","2017-11-06","RM",4234.81,"SWK-P-KCG","PPB  Kuching","1","QMSPFB","Shipped","QMSHQ           "
477,"FIN02SWKPPB-0109.","2017-11-02","RM",10455.80,"SWK-P-KPT","PPB  Kapit","1","QMSPFB","Shipped","QMSHQ           "
478,"FIN02ASWKPPB-0047","2017-11-06","RM",31.68,"SWK-P-KPT","PPB  Kapit","1","QMSPFB","Shipped","QMSHQ           "
479,"FIN02SWKPPB-0112.","2017-11-02","RM",9080.63,"SWK-P-LBG","PPB  Limbang","1","QMSPFB","Shipped","QMSHQ           "
480,"FIN02SWKPPB-0111.","2017-11-02","RM",44708.30,"SWK-P-MII","PPB  Miri","1","QMSPFB","Shipped","QMSHQ           "
481,"FIN02ASWKPPB-0035.","2017-11-14","RM",1940.23,"SWK-P-MII","PPB  Miri","1","QMSPFB","Shipped","QMSHQ           "
482,"FIN02ASWKPPB-0036.","2017-11-14","RM",1940.23,"SWK-P-MII","PPB  Miri","1","QMSPFB","Shipped","QMSHQ           "
483,"FIN02SWKPPB-0104.","2017-11-02","RM",16136.33,"SWK-P-SMM","PPD  Samarahan","1","QMSPFB","Shipped","QMSHQ           "
484,"FIN02A-WKLPKD-0053","2017-11-16","RM",13532.01,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
485,"FIN02A-WKLPKD-0056","2017-11-16","RM",13532.01,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
486,"FIN01-WKLPKD021","2017-11-17","RM",49903.74,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
487,"FIN02A-WKLPKD-0061","2017-11-17","RM",13631.75,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
488,"FIN02-WKLPKD0047","2017-11-17","RM",13860.46,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
489,"FIN02-WKLPKD0051","2017-11-17","RM",13860.46,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
490,"FIN02-WKLPKD0056","2017-11-17","RM",13961.03,"WKL-K-CHS","PKD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
491,"FIN02A-WKLPKD-0052","2017-11-10","RM",21858.06,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
492,"FIN02-WKLPKD-0045","2017-11-10","RM",13634.04,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
493,"FIN02A-WKLPKD-0057","2017-11-16","RM",21858.06,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
494,"FIN01-WKLPKD022","2017-11-17","RM",39692.76,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
495,"FIN02A-WKLPKD-0062","2017-11-17","RM",22090.11,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
496,"FIN02-WKLPKD0052","2017-11-17","RM",13634.04,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
497,"FIN02-WKLPKD0057","2017-11-17","RM",15906.16,"WKL-K-KPG","PKD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
498,"FIN02A-WKLPKD-0054","2017-11-16","RM",11015.65,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
499,"FIN02A-WKLPKD-0058","2017-11-16","RM",11015.65,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
500,"FIN01-WKLPKD023","2017-11-17","RM",33602.00,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
501,"FIN02A-WKLPKD-0063","2017-11-17","RM",12712.43,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
502,"FIN02-WKLPKD0048","2017-11-17","RM",12114.25,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
503,"FIN02-WKLPKD0053","2017-11-17","RM",12114.25,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
504,"FIN02-WKLPKD0058","2017-11-17","RM",12320.06,"WKL-K-LPT","PKD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
505,"FIN01-WKLPKD-019","2017-11-07","RM",6678.00,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
506,"FIN02A-WKLPKD-0049","2017-11-07","RM",7044.29,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
507,"FIN02A-WKLPKD-0050","2017-11-07","RM",7044.29,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
508,"FIN02A-WKLPKD-0064","2017-11-16","RM",7654.56,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
509,"FIN01-WKLPKD024","2017-11-17","RM",27043.78,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
510,"FIN02A-WKLPKD-0059","2017-11-17","RM",7044.29,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
511,"FIN02-WKLPKD0046","2017-11-17","RM",10135.27,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
512,"FIN02-WKLPKD0049","2017-11-17","RM",10135.27,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
513,"FIN02-WKLPKD0054","2017-11-17","RM",10135.27,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
514,"FIN02-WKLPKD0059","2017-11-17","RM",11033.91,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
515,"FIN02-WKLPKD-036","2017-11-17","RM",10174.64,"WKL-K-PJA","PKD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
516,"FIN01-WKLPKD-020","2017-11-08","RM",21359.00,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
517,"FIN02A-WKLPKD-0051","2017-11-08","RM",13899.19,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
518,"FIN02-WKLPKD-0044","2017-11-08","RM",9004.16,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
519,"FIN02A-WKLPKD-0055","2017-11-16","RM",13899.19,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
520,"FIN01-WKLPKD025","2017-11-17","RM",53588.30,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
521,"FIN02A-WKLPKD-0060","2017-11-17","RM",13899.19,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
522,"FIN02A-WKLPKD-0065","2017-11-17","RM",13970.48,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
523,"FIN02-WKLPKD0050","2017-11-17","RM",9004.16,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
524,"FIN02-WKLPKD0055","2017-11-17","RM",9004.16,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
525,"FIN02-WKLPKD0060","2017-11-17","RM",10282.07,"WKL-K-TTW","PKD   Titiwangsa","1","QMSPFB","Fresh","QMSHQ           "
526,"FIN02A-WKLPPD-0045","2017-11-10","RM",2551.42,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
527,"FIN02-WKLPPD-0046","2017-11-10","RM",20894.47,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
528,"FIN02A-WKLPPD-0050","2017-11-16","RM",2551.42,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
529,"FIN02A-WKLPPD-0055","2017-11-16","RM",2942.56,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
530,"FIN01-WKLPPD016","2017-11-17","RM",3920.94,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
531,"FIN02-WKLPPD0051","2017-11-17","RM",20894.47,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
532,"FIN02-WKLPPD0056","2017-11-17","RM",21230.19,"WKL-P-CHS","PPD   Cheras","1","QMSPFB","Fresh","QMSHQ           "
533,"FIN02-WKLPPD-0047","2017-11-10","RM",35523.29,"WKL-P-KPG","PPD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
534,"FIN02A-WKLPPD-0051","2017-11-16","RM",5954.00,"WKL-P-KPG","PPD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
535,"FIN02A-WKLPPD-0056","2017-11-16","RM",8432.25,"WKL-P-KPG","PPD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
536,"FIN01-WKLPPD017","2017-11-17","RM",5277.74,"WKL-P-KPG","PPD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
537,"FIN02-WKLPPD0052","2017-11-17","RM",35523.29,"WKL-P-KPG","PPD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
538,"FIN02-WKLPPD0057","2017-11-17","RM",35841.97,"WKL-P-KPG","PPD   Kepong","1","QMSPFB","Fresh","QMSHQ           "
539,"FIN02-WKLPPD-0048","2017-11-10","RM",71144.73,"WKL-P-LPT","PPD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
540,"FIN02A-WKLPPD-0052","2017-11-16","RM",5297.06,"WKL-P-LPT","PPD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
541,"FIN02A-WKLPPD-0057","2017-11-16","RM",5869.00,"WKL-P-LPT","PPD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
542,"FIN01-WKLPPD018","2017-11-17","RM",2713.60,"WKL-P-LPT","PPD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
543,"FIN02-WKLPPD0053","2017-11-17","RM",71144.73,"WKL-P-LPT","PPD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
544,"FIN02-WKLPPD0058","2017-11-17","RM",71458.67,"WKL-P-LPT","PPD   Lembah Pantai","1","QMSPFB","Fresh","QMSHQ           "
545,"FIN02-WKLPPD-0049","2017-11-10","RM",6856.42,"WKL-P-PJA","PPD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
546,"FIN02A-WKLPPD-0053","2017-11-16","RM",958.67,"WKL-P-PJA","PPD   Putrajaya","1","QMSPFB","Fresh","QMSHQ           "
